sample,wall_time_s,cpu_time_s,cpu_percent,ram_change_mb,pred_idx
890,2.9105000066920184e-05,2.9225000000021595e-05,100.41230006124549,0.0,0
891,2.9647000246768584e-05,2.9815999999627252e-05,100.57003997521498,0.0,2
892,2.9226000151538756e-05,2.9316000000001452e-05,100.30794446039842,0.0,2
893,2.847500036295969e-05,2.8563999999953182e-05,100.31255359388605,0.0,0
894,2.3345000045082998e-05,2.3433999999600275e-05,100.38123775688757,0.0,1
895,3.062899986616685e-05,3.0768000000236384e-05,100.45381871650036,0.0,1
896,2.4678000045241788e-05,2.4785999999998864e-05,100.43763657735263,0.0,1
897,2.3725000119156903e-05,2.3814999999594022e-05,100.37934617485817,0.0,1
898,2.3505000172008295e-05,2.3573999999637607e-05,100.29355382737451,0.0,1
899,2.3345000045082998e-05,2.342400000010514e-05,100.33840203413827,0.0,1
900,2.8043999918736517e-05,2.819300000034275e-05,100.53130823719152,0.0,2
901,2.4215999928856036e-05,2.4305999999807426e-05,100.37165539814916,0.0,0
902,2.3203999717225088e-05,2.3284000000067806e-05,100.34476936656456,0.0,1
903,2.3304000023927074e-05,2.3404000000226688e-05,100.42911078011045,0.0,1
904,2.2933999844099162e-05,2.30029999999104e-05,100.30086402843065,0.0,0
905,2.3004000013315817e-05,2.3103000000190832e-05,100.43035988009785,0.0,1
906,2.301399990756181e-05,2.3134000000091248e-05,100.52142214743822,0.0,2
907,2.2993999664322473e-05,2.3093000000251607e-05,100.4305485664712,0.0,1
908,2.3686000076850178e-05,2.3805000000098886e-05,100.50240615917676,0.0,3
909,2.807400005622185e-05,2.8262999999917326e-05,100.67322057176385,0.0,1
910,2.3885999780759448e-05,2.394499999969213e-05,100.24700753359383,0.0,2
911,2.335499993932899e-05,2.3414000000165913e-05,100.25262282590535,0.0,2
912,2.332499980184366e-05,2.3454000000366904e-05,100.55305551819575,0.0,2
913,2.3104999854695052e-05,2.32129999999664e-05,100.46743192361198,0.0,1
914,2.3364999833574984e-05,2.344399999998359e-05,100.33811327614512,0.0,0
915,2.2974000330577837e-05,2.3054000000133357e-05,100.34821828329585,0.0,0
916,2.2833999992144527e-05,2.2972999999648636e-05,100.60874138369067,0.0,3
917,2.2913999600859825e-05,2.306299999998984e-05,100.65025923769512,0.0,1
918,2.8314000246609794e-05,2.8363000000197758e-05,100.17305839217767,0.0,3
919,2.360500002396293e-05,2.3683999999857264e-05,100.33467475456106,0.0,1
920,2.323500029888237e-05,2.3343999999703158e-05,100.46911856861922,0.0,0
921,2.2914000055607175e-05,2.302299999978885e-05,100.47569147210072,0.0,2
922,2.292399994985317e-05,2.298300000003195e-05,100.25737240580983,0.0,3
923,2.2864000129629858e-05,2.2932999999891734e-05,100.30178389551554,0.0,3
924,2.298400022482383e-05,2.3053999999689267e-05,100.30455871119351,0.0,1
925,2.723299985518679e-05,2.732199999977425e-05,100.32680991833702,0.0,1
926,2.3486000372940907e-05,2.3613999999838597e-05,100.5450039379424,0.0,1
927,2.3174000034487108e-05,2.325400000025013e-05,100.34521431623358,0.0,3
928,2.7153000246471493e-05,2.7291999999956573e-05,100.51191305647022,0.0,1
929,2.3305000013351673e-05,2.3373999999964923e-05,100.29607374629359,0.0,1
930,2.3033999696053797e-05,2.31539999999697e-05,100.5209703286419,0.0,1
931,2.2973999875830486e-05,2.3082999999868292e-05,100.47444992002667,0.0,2
932,2.2883999918121845e-05,2.3012999999849626e-05,100.56371299680711,0.0,1
933,2.2934000298846513e-05,2.302300000023294e-05,100.38806880712782,0.0,2
934,2.2963999981584493e-05,2.3072999999929067e-05,100.47465606354287,0.0,1
935,2.29540000873385e-05,2.3093000000251607e-05,100.60555856227333,0.0,1
936,2.2563000129594002e-05,2.2683000000078835e-05,100.53184359258785,0.0,3
937,2.2622999949817313e-05,2.273299999977496e-05,100.48623104893981,0.0,0
938,2.2973999875830486e-05,2.3082999999868292e-05,100.47444992002667,0.0,1
939,2.287400002387585e-05,2.3034000000254906e-05,100.69948402645818,0.0,0
940,2.765399995041662e-05,2.7831999999783363e-05,100.64366836510412,0.0,3
941,2.4577000203862553e-05,2.4666999999922723e-05,100.36619520410805,0.0,1
942,3.332400001454516e-05,3.347299999978404e-05,100.44712515056366,0.0,3
943,2.4216000383603387e-05,2.425500000002856e-05,100.16104895857029,0.0,1
944,2.349499982301495e-05,2.3623999999777823e-05,100.54905374647633,0.0,3
945,2.3274999875866342e-05,2.3354000000086472e-05,100.33942051403422,0.0,3
946,2.3005000002740417e-05,2.3084000000395122e-05,100.3434035976757,0.0,0
947,2.2965000425756443e-05,2.3082999999868292e-05,100.513823522422,0.0,0
948,2.7563000003283378e-05,2.7741999999886247e-05,100.64942131328792,0.0,3
949,2.414600021438673e-05,2.425500000002856e-05,100.45141963337217,0.0,2
950,2.3816000066290144e-05,2.3935000000196993e-05,100.49966381246062,0.0,3
951,2.686200014068163e-05,2.697999999989875e-05,100.43928173106669,0.0,3
952,2.301400036230916e-05,2.3072999999929067e-05,100.25636411180618,0.0,2
953,2.278400006616721e-05,2.2892999999690744e-05,100.47840560571888,0.0,1
954,2.2633999833487906e-05,2.2702999999957285e-05,100.30485184667755,0.0,3
955,2.2794000415160554e-05,2.2932999999891734e-05,100.6098077660766,0.0,1
956,2.2884000372869195e-05,2.30029999999104e-05,100.52001234531656,0.0,0
957,2.2914000055607175e-05,2.306299999998984e-05,100.6502572402072,0.0,2
958,2.298399977007648e-05,2.3074000000011807e-05,100.39157775337478,0.0,1
959,2.2593000267079333e-05,2.2701999999874545e-05,100.48244912807812,0.0,3
960,2.292399994985317e-05,2.302400000031568e-05,100.43622426575321,0.0,1
961,2.2733000150765292e-05,2.2833000000055392e-05,100.4398884820609,0.0,2
962,2.301399990756181e-05,2.3162999999826184e-05,100.64743240142022,0.0,0
963,2.287400002387585e-05,2.2994000000053916e-05,100.5246129931486,0.0,1
964,2.2863999674882507e-05,2.294299999983096e-05,100.34552276973324,0.0,2
965,2.3034000150801148e-05,2.3182999999704634e-05,100.64686918437093,0.0,0
966,2.686100015125703e-05,2.6870000000123184e-05,100.03350526345062,0.0,3
967,2.7842999770655297e-05,2.7972999999903436e-05,100.4669045372947,0.0,2
968,2.349499982301495e-05,2.3604999999982113e-05,100.46818547689202,0.0,2
969,2.2883999918121845e-05,2.2992999999971175e-05,100.47631568886266,0.0,1
970,2.3204999706649687e-05,2.3264000000189355e-05,100.25425681657198,0.0,1
971,2.275299993925728e-05,2.290300000007406e-05,100.65925399383477,0.0,2
972,2.2854000235383864e-05,2.298300000003195e-05,100.56445157661442,0.0,1
973,2.321500005564303e-05,2.3373999999964923e-05,100.6849017615369,0.0,1
974,2.31849999181577e-05,2.327300000004584e-05,100.37955610178469,0.0,1
975,2.2914000055607175e-05,2.3013999999932366e-05,100.43641417510042,0.0,0
976,2.68310000137717e-05,2.7010000000160517e-05,100.66713870633572,0.0,3
977,2.3615000372956274e-05,2.3725000000140994e-05,100.46580404593468,0.0,2
978,2.3474999579775613e-05,2.3624999999860563e-05,100.63897943672033,0.0,0
979,2.3234999844135018e-05,2.3324000000268796e-05,100.38304349787308,0.0,2
980,2.2943999738345155e-05,2.304300000011139e-05,100.43148650146112,0.0,1
981,2.278399961141986e-05,2.2952999999770185e-05,100.74175031264319,0.0,1
982,2.2762999833503272e-05,2.2883000000195608e-05,100.52717202288828,0.0,0
983,2.29540000873385e-05,2.3033000000172166e-05,100.3441662130046,0.0,1
984,2.306400028828648e-05,2.3183999999787375e-05,100.52029010579678,0.0,2
985,2.3134999992180383e-05,2.321400000004914e-05,100.34147399133546,0.0,1
986,2.2864000129629858e-05,2.292299999995251e-05,100.258047017093,0.0,1
987,2.714199990805355e-05,2.7300999999813058e-05,100.58580831293986,0.0,3
988,2.3796000277798157e-05,2.3894999999996003e-05,100.41603513633429,0.0,0
989,3.1230000331561314e-05,3.137900000016458e-05,100.47710428120837,0.0,2
990,2.340500032005366e-05,2.3494000000123805e-05,100.38025925594152,0.0,1
991,2.3053999939293135e-05,2.3183999999787375e-05,100.5638937313983,0.0,3
992,2.3004000013315817e-05,2.3092999999807517e-05,100.38688917770901,0.0,0
993,2.2864000129629858e-05,2.2992999999971175e-05,100.5642051679931,0.0,3
994,2.2824000097898534e-05,2.29630000001535e-05,100.60900763082175,0.0,3
995,2.284399988639052e-05,2.296400000023624e-05,100.52530254965204,0.0,3
996,2.2964000436331844e-05,2.306299999998984e-05,100.43110765448937,0.0,0
997,2.2763999822927872e-05,2.2883000000195608e-05,100.52275601033823,0.0,0
998,2.2743999579688534e-05,2.2862999999873068e-05,100.52321677094476,0.0,3
999,2.2412999896914698e-05,2.2513000000223826e-05,100.44617009668077,0.0,2
1000,2.2633999833487906e-05,2.273199999969222e-05,100.4329776748488,0.0,2
1001,2.281399974890519e-05,2.2974000000175465e-05,100.70132485768066,0.0,2
1002,2.7583000246522715e-05,2.7751999999825472e-05,100.61269532607884,0.0,3
1003,2.663099985511508e-05,2.6780000000226067e-05,100.559498876954,0.0,3
1004,2.326499998162035e-05,2.3354000000086472e-05,100.38254897286238,0.0,3
1005,2.281400020365254e-05,2.292299999995251e-05,100.47777590657914,0.0,3
1006,2.6429999707033858e-05,2.6560000000230843e-05,100.49186641936431,0.0,3
1007,2.3164000140241114e-05,2.325300000016739e-05,100.38421628124436,0.0,3
1008,2.278300007674261e-05,2.292299999995251e-05,100.61449292340043,0.0,2
1009,2.292399994985317e-05,2.3033000000172166e-05,100.47548442923329,0.0,3
1010,2.3023999801807804e-05,2.311399999976871e-05,100.39089731903941,0.0,2
1011,2.2353000076691387e-05,2.250200000020186e-05,100.66657684874185,0.0,3
1012,2.253299999210867e-05,2.265299999981707e-05,100.53255229108606,0.0,3
1013,3.18709999191924e-05,3.0387000000242637e-05,95.34372965168214,0.0,1
1014,2.4096999823086662e-05,2.4205999999971084e-05,100.4523392027417,0.0,1
1015,2.3594999674969586e-05,2.3724999999696905e-05,100.55096557117238,0.0,0
1016,2.3175000023911707e-05,2.3264000000189355e-05,100.38403441719879,0.0,2
1017,2.3053999939293135e-05,2.3122999999625193e-05,100.29929756447365,0.0,3
1018,2.366499984418624e-05,2.3805000000098886e-05,100.59159161983699,0.0,1
1019,2.3084000076778466e-05,2.319400000017069e-05,100.47652020025282,0.0,2
1020,2.3034000150801148e-05,2.3113000000130057e-05,100.34297060350659,0.0,3
1021,2.2802999865234597e-05,2.290300000007406e-05,100.43853938267098,0.0,2
1022,2.289400026711519e-05,2.298300000003195e-05,100.3887469724747,0.0,3
1023,2.2933999844099162e-05,2.3033999999810817e-05,100.43603451814526,0.0,0
1024,2.3054999928717734e-05,2.3142999999947733e-05,100.38169625461757,0.0,0
1025,2.284299989696592e-05,2.2893000000134833e-05,100.21888588799386,0.0,3
1026,3.074899996136082e-05,3.094800000003062e-05,100.64717564447578,0.0,3
1027,2.7802999738923972e-05,2.792300000020731e-05,100.43160904366495,0.0,1
1028,2.38860002355068e-05,2.4014999999710795e-05,100.5400643177263,0.0,2
1029,2.2914000055607175e-05,2.300300000035449e-05,100.38840859095457,0.0,1
1030,2.281399974890519e-05,2.294299999983096e-05,100.56544337838858,0.0,3
1031,2.3035000140225748e-05,2.3102999999746743e-05,100.29520234038223,0.0,3
1032,2.284299989696592e-05,2.290300000007406e-05,100.26266297499791,0.0,1
1033,2.275399992868188e-05,2.2873000000256383e-05,100.52298528587275,0.0,3
1034,2.258400036225794e-05,2.2742000000075535e-05,100.69960872867165,0.0,1
1035,2.278400006616721e-05,2.2873000000256383e-05,100.39062470958,0.0,0
1036,2.3234999844135018e-05,2.5658000000206016e-05,110.42823401043668,0.0,0
1037,2.4476999897160567e-05,2.4556000000064415e-05,100.32275239300472,0.0,1
1038,2.3144999886426376e-05,2.3242999999784075e-05,100.42341807664113,0.0,2
1039,2.304400004504714e-05,2.3173000000209498e-05,100.55979845040004,0.0,0
1040,4.047699985676445e-05,4.0476000000122525e-05,99.99752981533842,0.0,2
1041,2.4215999928856036e-05,2.4326000000129966e-05,100.45424542284893,0.0,3
1042,2.3555000097985612e-05,2.363499999979979e-05,100.33963023341705,0.0,1
1043,2.3165000129665714e-05,2.3284000000067806e-05,100.51370545968483,0.0,3
1044,2.301399990756181e-05,2.3092999999807517e-05,100.34326971653348,0.0,3
1045,2.7522999971552053e-05,2.7661999999928355e-05,100.5050322585473,0.0,1
1046,2.3505000172008295e-05,2.356500000022521e-05,100.25526410456432,0.0,1
1047,2.315399979124777e-05,2.327399999968449e-05,100.51826988649313,0.0,0
1048,2.3174000034487108e-05,2.3243999999866816e-05,100.30206250658296,0.0,1
1049,2.281300021422794e-05,2.2932999999891734e-05,100.52601492367037,0.0,3
1050,2.264300019305665e-05,2.2681999999996094e-05,100.1722378068583,0.0,3
1051,2.2904000161361182e-05,2.29630000001535e-05,100.25759622064557,0.0,3
1052,2.2883999918121845e-05,2.2953000000214274e-05,100.30152107297374,0.0,3
1053,2.7492999834066723e-05,2.7581999999970463e-05,100.32371937017021,0.0,2
1054,2.3515000066254288e-05,2.3585000000103662e-05,100.2976820482762,0.0,1
1055,2.3275000330613693e-05,2.3353999999642383e-05,100.3394185516929,0.0,1
1056,2.3224999949889025e-05,2.3313999999885482e-05,100.38320796636593,0.0,2
1057,2.3134999992180383e-05,2.3244000000310905e-05,100.4711476471466,0.0,3
1058,2.3455000246030977e-05,2.352500000002422e-05,100.29844277663177,0.0,3
1059,2.878499981306959e-05,2.8793999999887632e-05,100.03126693373802,0.0,3
1060,2.456699985486921e-05,2.458599999988209e-05,100.07734011122696,0.0,2
1061,2.312500009793439e-05,2.321400000004914e-05,100.3848644399474,0.0,3
1062,2.261400004499592e-05,2.271299999989651e-05,100.43778170471217,0.0,3
1063,2.2802999865234597e-05,2.290300000007406e-05,100.43853938267098,0.0,2
1064,2.2853999780636514e-05,2.298300000003195e-05,100.5644535776391,0.0,1
1065,2.6850999802263686e-05,2.7001000000304032e-05,100.5586391536441,0.0,3
1066,2.326499998162035e-05,2.3343999999703158e-05,100.33956594947439,0.0,1
1067,2.6340999738749815e-05,2.6490000000212177e-05,100.56565909775689,0.0,0
1068,2.315400024599512e-05,2.3203000000027174e-05,100.21162543625923,0.0,3
1069,2.2684000214212574e-05,2.2833000000055392e-05,100.65684969333346,0.0,2
1070,2.298500021424843e-05,2.3053000000050616e-05,100.29584418172001,0.0,2
1071,2.309499996044906e-05,2.319400000017069e-05,100.42866438575957,0.0,3
1072,2.307399972778512e-05,2.319400000017069e-05,100.5200670616333,0.0,2
1073,2.2764000277675223e-05,2.2852999999933843e-05,100.39096697053682,0.0,3
1074,2.3345000045082998e-05,2.3473999999801265e-05,100.55258065739623,0.0,1
1075,2.3484999928768957e-05,2.3564999999781122e-05,100.34064326699941,0.0,2
1076,2.3144000351749128e-05,2.3223999999988365e-05,100.34566041748782,0.0,3
1077,2.301399990756181e-05,2.3042999999667302e-05,100.12601065534881,0.0,2
1078,2.7042000056098914e-05,2.717099999971495e-05,100.47703551271513,0.0,3
1079,2.3034000150801148e-05,2.317400000029224e-05,100.60779651200194,0.0,2
1080,2.250299985462334e-05,2.2592000000098977e-05,100.39550347087325,0.0,1
1081,2.2803999854659196e-05,2.2933000000335824e-05,100.56569087221017,0.0,1
1082,2.281400020365254e-05,2.2883000000195608e-05,100.30244497206597,0.0,2
1083,3.0588999834435526e-05,3.077799999973152e-05,100.6178697123769,0.0,1
1084,2.7411999781179475e-05,2.7551000000070047e-05,100.50707799503927,0.0,2
1085,2.3304999558604322e-05,2.344399999998359e-05,100.5964404377255,0.0,3
1086,2.304400004504714e-05,2.3123999999707934e-05,100.34716175362092,0.0,0
1087,2.335399994990439e-05,2.3474000000245354e-05,100.51383082383477,0.0,1
1088,2.2623999939241912e-05,2.2722999999835736e-05,100.43758867070231,0.0,1
1089,2.259399980175658e-05,2.2652000000178418e-05,100.25670620045473,0.0,3
1090,2.3084000076778466e-05,2.31539999999697e-05,100.30324000588465,0.0,0
1091,2.2864000129629858e-05,2.2953999999852925e-05,100.39363134059134,0.0,0
1092,2.287400002387585e-05,2.298299999958786e-05,100.4765234571926,0.0,1
1093,2.3314999907597667e-05,2.3434000000044364e-05,100.51040142791474,0.0,3
1094,2.292399994985317e-05,2.2992999999971175e-05,100.30099481010708,0.0,3
1095,2.312400010850979e-05,2.3204000000109914e-05,100.34596043601766,0.0,0
1096,2.3023999801807804e-05,2.3123999999707934e-05,100.43433025869066,0.0,0
1097,2.284399988639052e-05,2.2932999999891734e-05,100.38959951822726,0.0,1
1098,2.2824000097898534e-05,2.2933000000335824e-05,100.47756704333052,0.0,0
1099,2.2933999844099162e-05,2.3052999999606527e-05,100.51888094670056,0.0,1
1100,2.301400036230916e-05,2.313399999964716e-05,100.52142015924588,0.0,1
1101,3.4005000088654924e-05,3.430500000023429e-05,100.8822229401477,0.0,1
1102,3.2482000278832857e-05,3.248099999986209e-05,99.9969205130159,0.0,1
1103,2.4036000013438752e-05,2.4105000000052e-05,100.28706934005105,0.0,0
1104,2.9928000003565103e-05,3.0037000000149305e-05,100.36420741971138,0.0,3
1105,2.4247000055765966e-05,2.4335999999625102e-05,100.36705548585164,0.0,2
1106,3.351499981363304e-05,2.7481999999690032e-05,81.99910533346045,0.0,1
1107,2.3654999949940247e-05,2.3724999999696905e-05,100.29592073517139,0.0,1
1108,2.3385000076814322e-05,2.3493999999679716e-05,100.46611042337975,0.0,2
1109,2.287400002387585e-05,2.2992999999971175e-05,100.52024121697609,0.0,2
1110,2.267299987579463e-05,2.27530000000975e-05,100.35284313827513,0.0,1
1111,2.2824000097898534e-05,2.29630000001535e-05,100.60900763082175,0.0,1
1112,2.2854000235383864e-05,2.294300000027505e-05,100.38942751367172,0.0,1
1113,2.2833999992144527e-05,2.2952999999770185e-05,100.52115270065076,0.0,0
1114,2.2793999960413203e-05,2.2913000000013284e-05,100.52206738530644,0.0,1
1115,2.284399988639052e-05,2.29630000001535e-05,100.52092503219576,0.0,3
1116,2.2543000341102015e-05,2.2663000000200384e-05,100.53231449799331,0.0,2
1117,2.304400004504714e-05,2.317299999976541e-05,100.55979844847289,0.0,0
1118,2.2904000161361182e-05,2.300300000035449e-05,100.43223820422564,0.0,0
1119,2.289400026711519e-05,2.300399999999314e-05,100.48047406130223,0.0,1
1120,2.2514000193041284e-05,2.2613000000060168e-05,100.43972553153608,0.0,1
1121,2.258400036225794e-05,2.2703000000401374e-05,100.52692010376649,0.0,0
1122,2.2523000097862678e-05,2.2621999999916653e-05,100.43955024474458,0.0,2
1123,2.6992000130121596e-05,2.7200999999976716e-05,100.77430301143889,0.0,0
1124,2.309399997102446e-05,2.3162999999826184e-05,100.29877902870139,0.0,1
1125,2.28739995691285e-05,2.2992999999971175e-05,100.52024321537228,0.0,1
1126,2.287400002387585e-05,2.2992999999971175e-05,100.52024121697609,0.0,0
1127,2.2433000140154036e-05,2.254199999995876e-05,100.48589069283524,0.0,1
1128,2.233299983345205e-05,2.2453000000144385e-05,100.5373222029608,0.0,1
1129,2.666199998202501e-05,2.6780000000226067e-05,100.44257751961823,0.0,2
1130,2.5909999749273993e-05,2.5987999999976807e-05,100.30104303920342,0.0,1
1131,2.748299993982073e-05,2.7642000000049904e-05,100.57853968117504,0.0,2
1132,2.304400004504714e-05,2.3082999999868292e-05,100.1692412547514,0.0,2
1133,2.2542999886354664e-05,2.2643000000321933e-05,100.44359718968813,0.0,0
1134,2.2632999844063306e-05,2.2763000000036726e-05,100.5743832318698,0.0,0
1135,2.2694000108458567e-05,2.2822999999672078e-05,100.56843170263944,0.0,3
1136,2.2583999907510588e-05,2.269199999993532e-05,100.4782150764569,0.0,3
1137,2.2573000023839995e-05,2.2702999999957285e-05,100.57590916572894,0.0,2
1138,2.2744000034435885e-05,2.2823000000116167e-05,100.34734420313345,0.0,3
1139,2.2833999992144527e-05,2.2913000000013284e-05,100.34597533457097,0.0,1
1140,2.2622999949817313e-05,2.27530000000975e-05,100.57463665547697,0.0,2
1141,2.270400000270456e-05,2.2792999999854402e-05,100.39200139684301,0.0,3
1142,2.2873000034451252e-05,2.2953000000214274e-05,100.34975720562464,0.0,0
1143,2.6771999728225637e-05,2.692099999990205e-05,100.55655264152466,0.0,3
1144,2.2852999791211914e-05,2.302400000031568e-05,100.74826154406881,0.0,1
1145,2.3024000256555155e-05,2.3162999999826184e-05,100.60371673784816,0.0,1
1146,2.2662999981548637e-05,2.2792999999854402e-05,100.57362228483258,0.0,2
1147,2.289400026711519e-05,2.30029999999104e-05,100.47610610432191,0.0,3
1148,2.2764000277675223e-05,2.2863000000317157e-05,100.43489598240352,0.0,2
1149,2.2854000235383864e-05,2.298300000003195e-05,100.56445157661442,0.0,1
1150,2.307499971720972e-05,2.3164000000353013e-05,100.38570004001738,0.0,0
1151,2.261400004499592e-05,2.269200000037941e-05,100.34491887869589,0.0,1
1152,2.298399977007648e-05,2.3052999999606527e-05,100.30020984258745,0.0,0
1153,2.267400031996658e-05,2.2823000000116167e-05,100.65713891702815,0.0,3
1154,3.3865000204968965e-05,3.390400000036209e-05,100.11516254291179,0.0,3
1155,2.8315000236034393e-05,2.8474000000056066e-05,100.56153898179852,0.0,2
1156,2.3475000034522964e-05,2.3554000000203246e-05,100.33652807482045,0.0,1
1157,2.2933999844099162e-05,2.302400000031568e-05,100.39243113642766,0.0,2
1158,2.25640001190186e-05,2.2681999999996094e-05,100.52295639228453,0.0,2
1159,2.3053999939293135e-05,2.3133000000008508e-05,100.34267398682832,0.0,1
1160,2.295399963259115e-05,2.302300000023294e-05,100.30060280886221,0.0,2
1161,2.267299987579463e-05,2.279300000029849e-05,100.52926443417824,0.0,2
1162,2.9516999802581267e-05,2.9625999999893793e-05,100.36927939167785,0.125,3
1163,2.3454999791283626e-05,2.3613999999838597e-05,100.67789473446962,0.0,2
1164,2.27240002459439e-05,2.2862999999873068e-05,100.61168699359604,0.0,1
1165,2.2733000150765292e-05,2.288299999975152e-05,100.65983305323287,0.0,0
1166,2.2653000087302644e-05,2.277299999997595e-05,100.52973077389677,0.0,0
1167,2.2824000097898534e-05,2.296299999970941e-05,100.60900762887603,0.0,3
1168,2.2763999822927872e-05,2.2873000000256383e-05,100.47882699954481,0.0,0
1169,2.281300021422794e-05,2.292299999995251e-05,100.48218026866964,0.0,1
1170,2.2522999643115327e-05,2.2642999999877844e-05,100.5327902973137,0.0,0
1171,2.2452999928646022e-05,2.2592000000098977e-05,100.61907126840373,0.0,1
1172,2.250299985462334e-05,2.2641999999795104e-05,100.617696067501,0.0,3
1173,2.2463000277639367e-05,2.2582000000159752e-05,100.52975880803797,0.0,1
1174,2.2563000129594002e-05,2.2663000000200384e-05,100.44320289869262,0.0,0
1175,2.2663999970973236e-05,2.2742999999714186e-05,100.34857054730908,0.0,1
1176,2.2373000319930725e-05,2.2491999999818546e-05,100.53188968035643,0.0,1
1177,3.0389000130526256e-05,3.0537999999857846e-05,100.4903085612939,0.0,3
1178,2.3445000351784984e-05,2.3533999999880706e-05,100.37961035086505,0.0,1
1179,2.2943999738345155e-05,2.304300000011139e-05,100.43148650146112,0.0,3
1180,2.700200002436759e-05,2.7100999999696285e-05,100.36663941648527,0.0,3
1181,2.3174000034487108e-05,2.3263999999745266e-05,100.38836612205154,0.0,1
1182,2.697199988688226e-05,2.7121000000018824e-05,100.55242515854017,0.0,0
1183,2.3725000119156903e-05,2.3834999999916562e-05,100.46364543817575,0.0,3
1184,2.321500005564303e-05,2.3323999999824707e-05,100.46952377307956,0.0,0
1185,2.2632999844063306e-05,2.277299999997595e-05,100.61856650411885,0.0,1
1186,2.270300001327996e-05,2.2792999999854402e-05,100.39642332080251,0.0,1
1187,2.304400004504714e-05,2.317399999984815e-05,100.5641379732116,0.0,0
1188,2.2893999812367838e-05,2.296299999970941e-05,100.301389830991,0.0,3
1189,2.6710999918577727e-05,2.682099999962162e-05,100.41181566163455,0.0,2
1190,2.3063999833539128e-05,2.3244000000310905e-05,100.78043777346038,0.0,1
1191,2.309399997102446e-05,2.319300000008795e-05,100.4286829011332,0.0,0
1192,2.3284999770112336e-05,2.3414000000165913e-05,100.55400571753133,0.0,0
1193,2.3255000087374356e-05,2.3373999999964923e-05,100.51171753233051,0.0,0
1194,2.2904000161361182e-05,2.3033000000172166e-05,100.56321969045653,0.0,3
1195,2.7132000013807556e-05,2.7290999999873833e-05,100.58602383158397,0.0,0
1196,2.3715999759588158e-05,2.3824000000338685e-05,100.45538978683311,0.0,2
1197,2.3584999780723592e-05,2.3655000000122328e-05,100.2967997458111,0.0,0
1198,2.3223999960464425e-05,2.3324000000268796e-05,100.43058921794095,0.0,1
1199,2.3273999886441743e-05,2.3404000000226688e-05,100.55856369519309,0.0,2
1200,2.2944000193092506e-05,2.306299999998984e-05,100.51865326837455,0.0,3
1201,2.949700001408928e-05,2.9625999999893793e-05,100.43733256176186,0.0,1
1202,2.3655999939364847e-05,2.377399999975438e-05,100.49881662450116,0.0,3
1203,2.3024999791232403e-05,2.311399999976871e-05,100.38653728270693,0.0,0
1204,2.3284000235435087e-05,2.3373999999964923e-05,100.38653050858876,0.0,1
1205,2.323500029888237e-05,2.3302999999863516e-05,100.29266064173203,0.0,0
1206,2.7071999738836894e-05,2.719100000003749e-05,100.43956952699686,0.0,2
1207,2.3335000150837004e-05,2.34039999997826e-05,100.2956925155328,0.0,3
1208,2.2973999875830486e-05,2.3083999999951033e-05,100.47880266699345,0.0,1
1209,2.3203999717225088e-05,2.3323999999824707e-05,100.51715343932943,0.0,0
1210,3.9757000195095316e-05,3.975399999989193e-05,99.99245366806181,0.0,3
1211,2.4376000055781333e-05,2.45059999999242e-05,100.53331122352058,0.0,1
1212,2.3005000002740417e-05,2.3144000000030474e-05,100.60421646282765,0.0,1
1213,2.281299975948059e-05,2.2973000000092725e-05,100.70135555296993,0.0,0
1214,2.2884000372869195e-05,2.300300000035449e-05,100.52001234725716,0.0,2
1215,2.2883999918121845e-05,2.2973000000092725e-05,100.38891838091818,0.0,0
1216,2.3115000203688396e-05,2.3243999999866816e-05,100.55807828268084,0.0,3
1217,2.306500027771108e-05,2.3153000000331048e-05,100.38152925020776,0.0,0
1218,2.3174000034487108e-05,2.327400000012858e-05,100.43151793170215,0.0,2
1219,2.2914000055607175e-05,2.3013999999932366e-05,100.43641417510042,0.0,3
1220,2.312400010850979e-05,2.32129999999664e-05,100.38488103718637,0.0,3
1221,2.7472000056150137e-05,2.7601999999848914e-05,100.47320887970686,0.0,0
1222,2.3454999791283626e-05,2.3563999999698382e-05,100.46472056868345,0.0,3
1223,2.3004000013315817e-05,2.3103999999829483e-05,100.43470694859928,0.0,3
1224,2.4776999907771824e-05,2.485700000010027e-05,100.322880464246,0.0,0
1225,2.374599989707349e-05,2.3875000000117552e-05,100.54324982566838,0.0,1
1226,2.2864000129629858e-05,2.298300000003195e-05,100.52046828957056,0.0,2
1227,2.3103999865270453e-05,2.3204000000109914e-05,100.43282607090809,0.0,3
1228,2.2804000309406547e-05,2.294299999983096e-05,100.60954081976168,0.0,1
1229,2.273400014018989e-05,2.2813000000176942e-05,100.34749652282878,0.0,2
1230,2.2652999632555293e-05,2.2792999999854402e-05,100.61802131978101,0.0,2
1231,2.6992000130121596e-05,2.71110000000796e-05,100.44087088538951,0.0,3
1232,2.3364999833574984e-05,2.3453999999922814e-05,100.3809123346106,0.0,3
1233,2.2833999992144527e-05,2.2932999999891734e-05,100.43356401761088,0.0,1
1234,2.3055000383465085e-05,2.3173000000209498e-05,100.51181789105084,0.0,1
1235,2.270400000270456e-05,2.2803000000237716e-05,100.43604650071072,0.0,2
1236,2.26429997383093e-05,2.275200000001476e-05,100.4813861368423,0.0,3
1237,2.324499973838101e-05,2.3323999999824707e-05,100.33985916254176,0.0,2
1238,2.2914000055607175e-05,2.302399999987159e-05,100.48005561664253,0.0,1
